crunch_id,name,milestone_num,competitor_num,office_num,product_num,service_num,founding_round_num,total_money_raised,acquisition_num,investment_num,vc_num,num_exited_competitor,company_count,exited_company_count
leiki,"Leiki",2,0,2,1,0,0,0.0,0,0,0,0,0,0
leikko,"Leikko",0,2,1,0,0,0,0.0,0,0,0,0,0,0
leilaojp,"Leilaojp",0,5,1,0,0,0,0.0,0,0,0,2,1,0
leisure-happy,"Leisure Happy",0,0,0,0,0,0,0.0,0,0,0,0,0,0
leisurelogix,"LeisureLogix",0,0,1,6,5,3,0.59,0,0,1,0,0,0
lekiosk,"LeKiosk",0,0,0,0,0,2,1.09,0,0,1,0,2,0
lelepets,"LeLePets",0,0,0,0,0,0,0.0,0,0,0,0,2,0
leloca,"Leloca",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lemberg-solution,"Lemberg Solutions",0,0,2,1,0,0,0.0,0,0,0,0,0,0
lemon-curve,"Lemon Curve",0,0,1,0,0,1,0.1,0,0,0,0,0,0
lemon-lime,"Lemon & Lime",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lemon-team,"Lemon Team",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lemon-way,"Lemon Way",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lemon,"Lemon",1,0,1,0,0,1,0.8,0,0,5,0,0,0
lemonade,"Lemonade",0,4,1,0,0,0,0.0,0,0,0,1,0,0
lemonbase,"Lemonbase",0,0,2,0,0,0,0.0,0,0,0,0,1,0
lemonlab,"LemonLab",2,4,1,0,0,0,0.0,0,0,0,2,0,0
lemonquest,"LemonQuest",0,0,1,0,0,1,0.255,0,0,1,0,0,0
lemonsoft,"LemonSoft",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lemonstand,"LemonStand eCommerce",0,0,1,1,1,1,0.0,0,0,5,0,2,0
lemonwise,"Lemonwise",0,0,1,0,0,1,0.0015,0,0,1,0,2,0
lemurweb,"LemurWeb",0,5,1,0,0,0,0.0,0,0,0,0,0,0
lemy-shopping-centre,"Lemy shopping Centre",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lencor-technology,"Lencor Technology",0,0,3,0,0,0,0.0,0,0,0,0,0,0
lend-and-rent,"Lend and Rent",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lenddo,"Lenddo",0,0,0,0,0,1,0.8,0,0,5,0,1,0
lenderflex,"LenderFlex",0,0,1,1,0,0,0.0,0,0,0,0,1,0
lenderstreet-com,"LenderStreet.com",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lendicom,"Lendicom",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lendinero,"Lendinero",0,0,1,0,9,1,0.003,0,0,0,0,0,0
lending-stream,"Lending Stream",0,1,1,1,0,0,0.0,0,0,0,0,0,0
lendingclub,"Lending Club",4,8,1,1,0,8,9.52,0,0,18,1,1,0
lendink,"LendInk",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lendio,"Lendio",0,0,1,0,0,2,0.8,0,0,3,0,4,0
lendster,"Lendster",0,0,1,0,0,0,0.0,0,0,0,0,2,0
lendup,"LendUp",0,0,1,0,0,2,0.0,0,0,11,0,0,0
lenewz,"LeNewz",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lengow,"Lengow",0,3,1,0,0,2,0.199,0,0,2,0,3,0
lengva-lt,"lengva.lt",1,0,1,0,0,0,0.0,0,0,0,0,3,0
leniotech,"LenioTech",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lens-ph,"Lens.ph",0,3,0,0,0,0,0.0,0,0,0,0,0,0
lensia,"Lensia",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lensity,"Lensity",0,0,0,1,0,0,0.0,0,0,0,0,0,0
lenstore-co-uk,"Lenstore.co.uk",0,0,1,0,0,0,0.0,0,0,0,0,2,0
lenstrade,"Lenstrade",0,0,0,5,0,0,0.0,0,0,0,0,0,0
lenterama,"Lenterama",0,3,1,0,0,0,0.0,0,0,0,0,0,0
leo-technosoft,"Leo TechnoSoft",0,0,2,1,0,0,0.0,0,0,0,0,0,0
leond-systems,"Leond Systems",0,0,0,0,0,0,0.0,0,0,0,0,1,0
leonid-systems,"Leonid Systems",0,0,0,0,0,0,0.0,0,0,0,0,0,0
leopard-software,"Leopard Software",0,0,0,1,0,0,0.0,0,0,0,0,0,0
leopona,"Leopona",0,0,1,0,0,1,0.065,0,0,0,0,2,0
leostream,"Leostream",0,0,1,0,0,2,0.5,0,0,2,0,0,0
lepak-tv,"Lepak.TV",0,0,0,1,1,0,0.0,0,0,0,0,0,0
lepide-software,"Lepide Software",0,0,2,3,0,0,0.0,0,0,0,0,0,0
les-cafetiers,"Les Cafetiers",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lesan-technologies,"Lesan Technologies",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lesassos,"LesAssos",0,0,1,0,0,0,0.0,0,0,0,0,1,0
lesia-design,"Lesia Design",0,0,1,0,0,0,0.0,0,0,0,0,0,0
less-annoying-software,"Less Annoying Software",0,3,0,0,0,0,0.0,0,0,0,1,2,0
less-com,"Less.com",0,4,1,0,0,0,0.0,0,0,0,2,0,0
less-everything,"Less Everything",0,1,1,4,0,0,0.0,0,0,0,0,3,0
lessfuss,"Lessfuss",0,0,1,0,2,0,0.0,0,0,0,0,0,0
lesshr,"lesshr",1,7,1,0,0,0,0.0,0,0,0,1,0,0
lessonpix,"LessonPix",0,1,1,0,0,0,0.0,0,0,0,0,0,0
lessthan6percent,"LessThan6Percent",0,0,0,0,0,0,0.0,0,0,0,0,2,1
letdealersbid-com,"LetDealersBid.com",0,0,0,0,0,0,0.0,0,0,0,0,1,0
letgive,"LetGive",0,0,1,0,0,0,0.0,0,0,0,0,0,0
leti-games,"Leti Games",0,0,1,0,0,1,0.01,0,0,1,0,1,0
letme-do,"Letme.do",0,0,1,0,0,0,0.0,0,0,0,0,0,0
letmedco,"Letmedco",0,0,1,3,0,0,0.0,0,0,0,0,0,0
letmego,"LetMeGo",0,6,2,0,2,1,0.0,0,0,1,4,18,0
letrader-fr,"Letrader.fr",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lets-bonus,"LetsBonus",6,0,0,0,0,0,0.0,0,0,0,0,0,0
lets-do-this,"Let's Do This",0,0,1,0,0,0,0.0,0,0,0,0,3,0
lets-five,"Let's Five",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lets-gift-it-2,"Let's Gift It",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lets-go-dogging,"Let's Go Dogging",0,1,0,0,0,0,0.0,0,0,0,1,0,0
lets-pitch-in,"Let's Pitch In",0,1,0,0,0,0,0.0,0,0,0,0,0,0
lets-watch-it,"Lets Watch It",0,0,1,0,0,0,0.0,0,0,0,0,3,0
letsallshare,"LetsAllShare",0,5,0,0,0,0,0.0,0,0,0,2,0,0
letsbuyit-uk,"LetsBuyIt.com",0,0,1,0,0,0,0.0,0,0,0,0,0,0
letscallme,"LetsCallMe",0,2,1,0,0,0,0.0,0,0,0,1,0,0
letscram,"LetsCram",0,1,1,1,1,2,0.0655,0,0,3,1,0,0
letsgodoit,"Let'sGoDoIt",0,0,1,0,0,0,0.0,0,0,0,0,2,0
letsgofordinner,"Letsgofordinner",1,0,1,0,1,1,0.014,0,0,1,0,0,0
letsgomo,"LetsGoMo",0,0,2,0,0,0,0.0,0,0,0,0,0,0
letsgroop,"LETSGROOP",0,0,3,0,1,1,0.01,0,0,0,0,2,0
letslisten,"LetsListen",0,1,1,0,0,0,0.0,0,0,0,0,5,0
letsmeet-in,"letsmeet-in",0,0,1,0,0,0,0.0,0,0,0,0,2,0
letssyncro,"LetsSyncro",0,1,1,0,0,0,0.0,0,0,0,0,1,0
letter-j-mobile,"Letter J Mobile",0,0,1,0,0,0,0.0,0,0,0,0,1,0
lettersandnumbers,"LettersAndNumbers",0,0,0,0,0,0,0.0,0,0,0,0,0,0
level-2-studios,"Level 2 Studios",0,0,0,0,0,0,0.0,0,0,0,0,3,0
levelg,"LevelG",0,0,0,0,0,0,0.0,0,0,0,0,0,0
levels-beyond,"Levels Beyond",0,0,1,0,0,1,0.45,0,0,1,0,0,0
levelup,"LevelUp",2,0,1,0,0,0,0.0,0,0,0,0,0,0
levelwing,"Levelwing",0,0,2,0,0,0,0.0,0,0,0,0,0,0
leverage-options,"Leverage Options",0,1,0,0,0,0,0.0,0,0,0,1,0,0
leverate-media,"Leverate Media",0,0,2,0,0,0,0.0,0,0,0,0,1,0
leverate,"Leverate",0,0,0,0,0,0,0.0,0,0,0,0,0,0
levers,"Levers",0,0,1,0,0,0,0.0,0,0,0,0,9,0
levert-marketing,"Levert Marketing",0,0,1,0,0,0,0.0,0,0,0,0,1,0
leviathan-media-group,"Leviathan Media Group",0,0,0,0,0,0,0.0,0,0,0,0,0,0
levion,"Levion",0,0,1,1,0,0,0.0,0,0,0,0,1,0
levitate-media,"Levitate Media",0,0,3,0,0,0,0.0,0,0,0,0,0,0
levlr,"Levlr",0,0,1,0,0,1,0.0025,0,0,1,0,2,0
levoma,"Levoma",0,0,0,0,0,0,0.0,0,0,0,0,3,0
lewa-tek,"LeWa Tek",0,0,1,0,0,1,0.3,0,0,1,0,0,0
lewis-virtual-services-company,"Lewis Virtual Services Company",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lex-partnership,"LEX Partnership",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lexalign-applications,"LexAlign Applications",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lexalytics,"Lexalytics",0,3,1,1,0,0,0.0,0,0,0,0,0,0
lexdex,"LexDex",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lexim,"Lexim",0,5,1,0,0,2,0.012,0,0,3,0,0,0
leximo,"Leximo",0,8,1,1,0,0,0.0,0,0,0,0,2,0
lexington-creative,"Lexington Creative",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lexington-main,"Lexington Main",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lexiology,"Lexiology",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lexity,"Lexity",1,0,2,0,0,2,0.57,0,0,8,0,1,0
lexspot,"LexSpot",0,0,1,0,0,0,0.0,0,0,0,0,3,0
lextine-software,"Lextine Software",0,0,1,0,0,0,0.0,0,0,0,0,2,0
lexy,"Lexy",1,0,1,0,0,2,0.171,0,0,1,0,0,0
leyio,"LEYIO",0,0,1,0,0,1,0.15,0,0,2,0,0,0
lfm-network,"LFM Network",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lfr-communications-inc,"LFR Communications, Inc",0,2,2,0,0,0,0.0,0,0,0,2,0,0
lgl-latinmedios,"LGL/LatinMedios",0,0,2,0,1,1,0.0075,0,0,2,0,2,0
lia,"LIA",0,0,1,0,0,1,0.04,0,0,2,0,0,0
liagogy,"Liagogy",0,0,1,0,0,0,0.0,0,0,0,0,1,0
liaison-technologies,"Liaison Technologies",0,0,8,6,0,1,3.0,3,0,0,0,0,0
libcast-sas,"LIBCAST",0,1,1,3,0,1,0.045,0,0,0,0,0,0
libersy,"Libersy",0,4,1,3,0,2,0.16,0,0,3,0,0,0
libertas-academica,"Libertas Academica",0,0,1,0,3,0,0.0,0,0,0,0,0,0
libertrip,"Libertrip",1,2,1,1,0,1,0.012,0,0,0,0,2,0
liberty-games,"Liberty Games",0,0,1,0,0,0,0.0,0,0,0,0,0,0
libox,"Libox",1,0,1,0,1,2,0.2,0,0,4,0,4,0
libramatic-com,"Libramatic.com",0,0,1,0,0,0,0.0,0,0,0,0,0,0
librarynext,"LibraryNext",0,0,0,0,0,0,0.0,0,0,0,0,0,0
librarything,"LibraryThing",0,39,1,2,0,1,0.0,0,0,1,4,1,0
librato,"Librato",0,0,1,1,0,1,0.125,0,0,0,0,0,0
libsum,"libsum",0,0,1,0,0,0,0.0,0,0,0,0,0,0
libyaconnect,"LibyaConnect",0,0,0,0,0,0,0.0,0,0,0,0,0,0
licensario,"Licensario",0,0,0,0,0,0,0.0,0,0,0,0,2,0
licensequote-com,"LicenseQuote.com",0,1,1,0,0,0,0.0,0,0,0,0,0,0
lichtprofi-led-leisten-ug,"LichtProfi: LED Leisten UG",0,0,1,0,0,0,0.0,0,0,0,0,0,0
licobo,"licobo",0,7,1,0,0,0,0.0,0,0,0,5,2,0
lidoli,"lidoli",0,0,1,0,0,0,0.0,0,0,0,0,1,0
lidyana,"Lidyana",0,0,1,0,0,1,0.3,0,0,1,0,3,0
lienlog-com,"LienLog.com",0,0,1,0,0,0,0.0,0,0,0,0,0,0
life-com,"Life.com",0,0,1,0,0,0,0.0,0,0,0,0,0,0
life-interactive,"LIFE Interactive",0,0,1,0,0,0,0.0,0,0,0,0,1,0
life-preceptor,"Life Preceptor",0,0,0,0,0,0,0.0,0,0,0,0,0,0
life-science-recruitment-ltd,"Life Science Recruitment Ltd",0,0,1,0,0,0,0.0,0,0,0,0,0,0
life-science-recruitment,"Life Science Recruitment",0,0,0,0,0,0,0.0,0,0,0,0,0,0
life-sreda,"Life.SREDA",0,0,1,0,0,0,0.0,0,0,0,0,0,0
life360,"Life360",0,10,1,1,0,6,0.91,1,0,20,1,0,0
lifeaction-games,"lifeaction games",0,0,1,0,0,1,0.01,0,0,1,0,0,0
lifeassist,"lifeAssist",0,0,0,0,0,2,0.03,0,0,0,0,2,0
lifebook,"LifeBook",0,0,1,0,0,1,0.16,0,0,1,0,0,0
lifebooker-com,"Lifebooker.com",0,0,1,0,0,1,0.65,0,0,1,0,4,0
lifebox,"Lifebox",0,0,1,0,0,0,0.0,0,0,0,0,4,0
lifebrixx,"Lifebrixx",0,1,0,0,0,0,0.0,0,0,0,0,0,0
lifecake,"lifecake",0,0,1,0,0,1,0.0,0,0,1,0,2,0
lifeceyecle,"Lifeceyecle",0,0,1,0,0,0,0.0,0,0,0,0,2,0
lifechapters,"LifeChapters",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lifecrowd,"Lifecrowd",0,0,2,0,0,1,0.5,0,0,5,0,6,1
lifedash,"Lifedash",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lifeensured,"LifeEnsured",1,2,1,0,2,0,0.0,0,0,0,0,1,0
lifegoround,"LifeGoRound",0,5,1,0,0,0,0.0,0,0,0,1,2,0
lifeinsurancequotes-info,"LifeInsuranceQuotes.info",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lifeio,"lifeIO",0,0,1,0,0,1,0.05,0,0,5,0,1,0
lifekeep,"IPM LifeKeep Ltd.",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lifeknot-com,"lifeknot",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lifelab-solutions-inc,"LifeLab Solutions, Inc.",0,0,1,4,0,0,0.0,0,0,0,0,0,0
lifelock,"LifeLock",1,1,1,1,0,5,17.8,1,0,12,0,3,0
lifelog,"LifeLog",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lifemall,"Lifemall",0,6,0,0,0,0,0.0,0,0,0,2,0,0
lifemap,"Lifemap",0,0,1,1,0,0,0.0,0,0,0,0,1,0
lifemojo,"LifeMojo",0,1,1,2,0,0,0.0,0,0,0,0,1,0
lifeonkey,"LifeOnKey",0,0,1,0,0,1,1.0,0,0,0,0,0,0
lifephoto,"Lifephoto",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lifepics,"LifePics",0,0,1,1,0,1,0.198,0,0,0,0,1,0
lifepsychic,"LifePsychic",0,0,1,0,0,0,0.0,0,0,0,0,0,0
liferay,"Liferay",0,0,1,0,1,0,0.0,0,0,0,0,3,0
lifescribe,"LifeScribe",0,0,1,2,0,1,0.0,0,0,0,0,2,0
lifesquare,"Lifesquare",0,0,1,0,0,1,0.0,0,0,0,0,3,0
lifesta,"Lifesta",0,2,1,0,0,0,0.0,0,0,0,0,3,0
lifestander,"Lifestander",0,2,1,0,0,1,0.0031,0,0,2,2,0,0
lifestream-creations,"Lifestream Creations ",0,0,2,0,0,0,0.0,0,0,0,0,0,0
lifestyles-online,"Lifestyles Online",0,0,2,0,0,0,0.0,0,0,0,0,2,0
lifetokens,"lifetokens",0,0,1,0,0,0,0.0,0,0,0,0,1,0
lifeyo,"Lifeyo",0,6,1,0,0,0,0.0,0,0,0,2,1,0
lift-worldwide,"Lift Worldwide",0,0,1,0,0,2,0.25,0,0,3,0,0,0
liftninja,"liftninja",0,0,0,0,0,0,0.0,0,0,0,0,0,0
liftopia,"Liftopia",0,0,1,0,0,3,0.23,0,0,11,0,2,0
lifttickets-com,"LiftTickets.com",0,1,1,0,0,0,0.0,0,0,0,0,3,1
liga-web,"Liga Web",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lightable,"Lightable ",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lightarrow,"LightArrow",0,0,1,0,0,1,0.1,0,0,0,0,0,0
lightbazaar,"Lightbazaar",0,0,0,0,0,0,0.0,0,0,0,0,1,0
lightbox-photo-gallery-software,"Stockbox Photo Gallery Software",0,0,1,1,0,0,0.0,0,0,0,0,0,0
lightcode,"LightCode",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lightermail,"Lightermail",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lightfish,"Lightfish",0,0,0,0,0,0,0.0,0,0,0,0,0,0
lighthouse-films,"LightHouse Films",0,0,1,0,0,0,0.0,0,0,0,0,1,0
lightinthebox-com,"LightInTheBox.com",0,0,1,0,0,1,3.5,0,0,0,0,0,0
lightning-buy,"LightningBuy",0,0,1,0,0,1,0.0,0,0,0,0,2,0
lightning-gaming,"Lightning Gaming",0,0,1,0,0,1,0.4,0,0,1,0,0,0
lightology,"Lightology",1,0,2,0,0,0,0.0,0,0,0,0,0,0
lightspeed-retail,"LightSpeed Retail",0,0,1,0,0,1,3.0,0,0,1,0,0,0
lightspeed-solutions,"LightSpeed Solutions",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lightstreamer,"Weswit",1,0,1,1,0,0,0.0,0,0,0,0,0,0
lightweight-labs,"Lightweight Labs",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lignup,"LignUp",0,0,1,0,0,2,1.57,0,0,9,0,1,0
ligolab,"LigoLab",0,0,1,0,0,0,0.0,0,0,0,0,0,0
liibook,"Liibook",1,0,1,0,0,0,0.0,0,0,0,0,0,0
liiist,"Liiist",0,0,1,0,0,0,0.0,0,0,0,0,0,0
liilak,"Liilak",0,0,3,1,0,0,0.0,0,0,0,0,3,0
liip,"Liip",0,0,4,0,0,0,0.0,0,0,0,0,0,0
liive,"Liive",0,0,1,0,0,0,0.0,0,0,0,0,1,0
liivid-inc,"Liivid",0,0,1,1,0,0,0.0,0,0,0,0,0,0
likables,"Likables",0,0,0,0,0,0,0.0,0,0,0,0,4,0
like-fm,"Like.fm",0,3,0,0,0,0,0.0,0,0,0,1,1,0
like-mobile,"Like Mobile",0,0,0,0,0,0,0.0,0,0,0,0,0,0
likeandy,"LikeAndy",0,0,0,0,0,0,0.0,0,0,0,0,0,0
likeassets,"LikeAssets",0,0,1,0,0,0,0.0,0,0,0,0,0,0
likebees,"Likebees",1,0,1,0,0,0,0.0,0,0,0,0,0,0
likebright,"LikeBright",0,0,1,0,0,1,0.064,0,0,0,0,1,0
likedby,"LikedBy",0,0,1,0,0,0,0.0,0,0,0,0,0,0
likehack,"Likehack",1,3,1,0,0,0,0.0,0,0,0,0,0,0
likeit-fm,"LikeIt.fm",0,0,1,0,0,0,0.0,0,0,0,0,1,0
likejournal,"LikeJournal",0,1,0,0,0,0,0.0,0,0,0,1,0,0
likelii,"Likelii",0,0,0,0,0,1,0.045,0,0,2,0,0,0
likelist,"LikeList",0,0,1,1,1,1,0.5,0,0,1,0,2,0
likely,"Likely",0,0,1,0,1,1,0.16,0,0,2,0,0,0
likeme-net,"LikeMe.Net",1,0,1,1,0,4,0.312,0,0,0,0,0,0
likemind,"Likemind",0,5,0,0,0,0,0.0,0,0,0,1,0,0
likestore,"LikeStore",0,0,1,0,0,0,0.0,0,0,0,0,1,0
likeumm,"LikeUmm",0,1,0,0,0,0,0.0,0,0,0,0,0,0
likewhere,"LikeWhere",0,0,2,0,0,1,0.0035,0,0,0,0,2,0
likezebra,"likeZEBRA",0,0,1,0,0,0,0.0,0,0,0,0,0,0
likno-software,"Likno Software",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lilakutu,"LilaKutu",0,0,1,0,0,1,0.025,0,0,2,0,1,0
lilgrams,"Lil'Grams",1,4,0,0,0,0,0.0,0,0,0,1,4,0
lilluxe,"LilLuxe",0,1,1,0,0,1,0.12,0,0,1,0,3,0
lilter-com,"Lilter.com",1,0,1,0,0,0,0.0,0,0,0,0,1,0
lilymedia,"LilyMedia",0,0,0,0,0,0,0.0,0,0,0,0,1,0
lim-collective,"LIM Collective",0,1,0,1,0,0,0.0,0,0,0,0,4,0
limaapp,"LimaApp",0,0,1,0,0,0,0.0,0,0,0,0,2,0
limaromeo,"limaromeo",0,0,1,0,0,0,0.0,0,0,0,0,0,0
limatte,"Limatte",0,0,0,0,0,0,0.0,0,0,0,0,0,0
limbo,"Limbo",0,2,1,2,0,4,2.71,1,0,11,1,5,1
lime-cellular,"Lime Cellular",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lime-productions,"Lime Productions",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lime-tonic,"Lime&Tonic",0,5,4,0,0,0,0.0,0,0,0,2,2,0
limeall,"LimeAll",0,0,1,0,0,0,0.0,0,0,0,0,0,0
limecraft,"Limecraft",1,0,2,0,0,1,0.047,0,0,2,0,1,0
limelight,"Limelight",2,1,0,0,0,0,0.0,0,0,0,0,0,0
limemeet,"LimeMeet",0,0,0,0,0,0,0.0,0,0,0,0,0,0
limeroad,"limeroad",0,0,0,0,0,0,0.0,0,0,0,0,0,0
limitedpix,"Limitedpix",0,2,0,0,0,0,0.0,0,0,0,0,2,0
limitstate,"LimitState",0,0,1,0,0,0,0.0,0,0,0,0,0,0
limk,"Limk",0,4,2,0,0,1,0.004,0,0,1,4,3,0
limolabs,"LimoLabs",0,0,0,0,0,0,0.0,0,0,0,0,0,0
limonetik-2,"Limonetik",0,0,1,0,0,2,0.69,0,0,3,0,0,0
limos-com,"Limos.com",1,0,1,1,0,2,1.5,0,0,2,0,0,0
limundo,"Limundo",0,0,1,0,1,1,0.078,0,0,5,0,2,0
linbit,"LINBIT",0,0,1,0,0,0,0.0,0,0,0,0,0,0
linchpin-seo,"Linchpin SEO",0,0,1,0,0,0,0.0,0,0,0,0,2,0
linchpin,"Linchpin",0,1,1,0,0,0,0.0,0,0,0,0,1,0
lindotiger,"Lindotiger",0,3,1,0,0,0,0.0,0,0,0,2,0,0
lineguru,"LineGuru",0,3,1,0,0,0,0.0,0,0,0,0,1,0
linekong,"Linekong",0,0,1,0,0,2,4.0,0,0,3,0,0,0
linemarks,"Linemarks",0,3,0,0,0,0,0.0,0,0,0,3,0,0
linenblue,"Linenblue",0,0,0,0,0,0,0.0,0,0,0,0,0,0
linenhoney,"LinenHoney",0,0,1,0,0,0,0.0,0,0,0,0,1,0
linenore,"Linenore",0,0,1,0,0,0,0.0,0,0,0,0,0,0
linerate-systems,"LineRate Systems",2,0,2,1,0,1,0.475,0,0,0,0,2,0
linestream-technologies,"LineStream Technologies",0,0,1,0,2,2,0.1,0,0,3,0,1,0
lineteve,"LineTeVe",0,4,0,0,0,0,0.0,0,0,0,3,0,0
lineupnewyork,"LineUpNewYork",0,0,1,1,0,0,0.0,0,0,0,0,0,0
lingerieplanet-com,"LingeriePlanet.com",0,0,1,0,0,0,0.0,0,0,0,0,4,0
lingo-jingo-inc,"Lingo Jingo, Inc. ",0,0,1,0,0,0,0.0,0,0,0,0,3,0
lingohub,"lingohub",2,0,1,0,0,0,0.0,0,0,0,0,2,0
lingoloopy,"Lingoloopy",0,2,1,0,0,0,0.0,0,0,0,1,0,0
lingomatch-com,"Pike Productions",0,0,1,0,0,0,0.0,0,0,0,0,3,0
lingoport,"Lingoport",0,0,1,0,0,0,0.0,0,0,0,0,0,0
lingospot-inc,"Lingospot, Inc.",0,6,2,6,2,2,0.145,0,0,0,2,0,0
lingotek,"Lingotek",0,0,2,0,0,3,0.26,0,0,9,0,0,0
lingro,"Lingro",0,5,1,1,0,0,0.0,0,0,0,1,0,0
lingua-ly,"Lingua.ly",0,0,0,0,0,0,0.0,0,0,0,0,0,0
linguamatics,"Linguamatics",0,0,2,0,0,0,0.0,0,0,0,0,0,0
linguanext,"LinguaNext",0,0,2,0,0,0,0.0,1,0,0,0,0,0
linguaseek,"linguaseek",0,0,0,0,0,0,0.0,0,0,0,0,2,0
lingueo,"Lingueo",1,0,1,0,0,0,0.0,0,0,0,0,0,0
linguos,"Linguos",0,0,1,1,0,0,0.0,0,0,0,0,2,0
lingustv,"LingusTV",0,0,1,0,0,0,0.0,0,0,0,0,1,0
linio,"Linio",0,0,1,0,0,1,2.0,0,0,1,0,0,0
link-assistant-com,"Link-Assistant.Com",7,0,1,5,0,0,0.0,0,0,0,0,0,0
link-builder-pro,"Link Builder Pro",0,0,1,0,0,0,0.0,0,0,0,0,0,0
link-building-works,"Link Building Works",0,0,1,0,0,0,0.0,0,0,0,0,0,0
link-gateway,"Link Gateway",0,1,1,1,1,0,0.0,0,0,0,0,0,0
link-to-media,"Link To Media",0,4,1,0,0,1,0.025,0,0,0,2,0,0
link-trigger,"Link Trigger",0,1,1,1,0,1,0.05,0,0,0,0,4,0
link-voodoo,"Link Voodoo",0,3,0,1,0,0,0.0,0,0,0,0,0,0
link4love,"Link4Love",0,0,0,0,0,0,0.0,0,0,0,0,0,0
linkable-networks,"Linkable Networks",2,0,1,0,0,4,1.3,0,0,6,0,0,0
linkafy,"Linkafy",0,2,1,0,0,0,0.0,0,0,0,1,0,0
linkagoal,"Linkagoal",0,0,1,0,0,0,0.0,0,0,0,0,0,0
linkbee,"Linkbee",0,5,1,0,0,0,0.0,0,0,0,0,1,0
linkbynet,"LINKBYNET",0,1,3,0,0,0,0.0,0,0,0,0,0,0
linkcaffeine,"LinkCaffeine",0,2,1,1,0,0,0.0,0,0,0,2,0,0
linkcloud,"LinkCloud",0,0,1,0,0,1,0.01,0,0,1,0,0,0
linkdeli,"Linkdeli",0,4,0,0,0,0,0.0,0,0,0,4,4,0
linkdex,"Linkdex",8,4,2,0,0,2,0.08,0,0,2,0,2,0
linkedwtf,"LinkedInform",0,0,0,0,0,0,0.0,0,0,0,0,0,0
linkentech-support-services-usa,"LinkenTech Support Services USA",0,2,1,0,0,0,0.0,0,0,0,0,0,0
linkfluencer,"Ifluencer",0,0,0,0,0,0,0.0,0,0,0,0,2,0
linkgilder,"Linkgilder",0,0,0,0,0,0,0.0,0,0,0,0,0,0
linking-it,"Linking IT",0,3,1,0,0,0,0.0,0,0,0,0,0,0
linkloyalty,"LinkLoyalty",0,0,1,0,1,0,0.0,0,0,0,0,8,0
linknami,"Linknami",0,0,1,0,0,0,0.0,0,0,0,0,0,0
linknia,"linknia",0,0,0,0,0,0,0.0,0,0,0,0,0,0
linkody,"Linkody",0,0,0,0,0,0,0.0,0,0,0,0,0,0
linkool-labs,"Linkool Labs",0,6,1,1,1,0,0.0,0,0,0,4,1,0
linkotec,"LinkoTec",0,0,1,1,0,1,0.15,0,0,2,0,0,0
linkpoint360,"LinkPoint360",0,0,1,2,0,0,0.0,0,0,0,0,0,0
linksert,"Linksert",0,0,0,0,0,0,0.0,0,0,0,0,0,0
linkslive-directory,"LinksLive Directory",0,0,0,0,0,0,0.0,0,0,0,0,0,0
linksmart,"LinkSmart",1,0,1,0,0,2,0.47,0,0,4,0,1,0
linkspreader,"LinkSpreadeR",0,0,0,0,0,0,0.0,0,0,0,0,0,0
linkstorm,"LinkStorm",0,0,1,0,0,3,0.85,0,0,5,0,0,0
