crunch_id,milestone_num,competitor_num,office_num,product_num,service_num,founding_round_num,total_money_raised,acquisition_num,investment_num,vc_num,success
mindgrub-technologies,1,0,1,0,0,0,0.0,0,0,0,0
mindme-mobile,0,0,2,0,0,0,0.0,0,0,0,0
mindwireless,0,6,3,0,0,0,0.0,0,0,0,0
mingle,0,0,1,1,0,0,0.0,0,0,0,0
mingle360,0,0,1,3,0,1,0.1,0,0,0,0
ministore,0,0,1,0,0,0,0.0,0,0,0,0
minoworks,0,0,0,2,0,0,0.0,0,0,0,0
minuum,0,0,0,0,0,0,0.0,0,0,0,0
mipos-ltd,0,0,0,0,0,0,0.0,0,0,0,0
mippin,0,0,1,0,0,0,0.0,0,0,0,0
miquido,0,0,2,0,0,0,0.0,0,0,0,0
miralupa,0,2,1,0,0,1,0.009,0,0,0,0
mirasense,0,0,1,2,0,0,0.0,0,0,0,0
miraveo,0,0,1,0,0,0,0.0,0,0,0,0
mirego,0,0,1,0,0,1,0.0,0,0,0,0
mister-bell,0,0,1,0,0,1,0.0,0,0,1,0
mitmi,0,0,0,0,0,0,0.0,0,0,0,0
mixer,0,6,1,0,0,0,0.0,0,0,0,0
mixi,1,3,1,2,0,0,0.0,0,0,0,1
mixmobi,0,0,1,0,0,0,0.0,0,0,0,0
mixr,0,0,1,0,0,0,0.0,0,0,0,0
miyowa,0,0,1,0,0,2,1.09,0,0,4,1
mize,0,0,0,0,0,0,0.0,0,0,0,0
mjelly,0,0,0,2,0,0,0.0,0,0,0,0
mlove,0,0,1,0,0,0,0.0,0,0,0,0
mloyal,0,0,1,0,0,0,0.0,0,0,0,0
mmm-services-application,0,0,0,0,0,0,0.0,0,0,0,0
mndcreative,0,0,0,0,0,0,0.0,0,0,0,1
mnemonic-technologies,0,2,1,0,0,0,0.0,0,0,0,0
mnvr,0,16,0,0,0,0,0.0,0,0,0,0
mo-blast,0,1,1,1,0,0,0.0,0,0,0,0
mo-dv,0,0,1,0,0,2,0.716,0,0,0,0
moably,0,5,0,0,0,0,0.0,0,0,0,0
mob-is-it,0,3,2,0,1,0,0.0,0,0,0,0
mob-ly,0,0,1,1,0,1,0.11,0,0,8,1
mob4hire,4,0,1,0,0,0,0.0,0,0,0,0
mobacomm,0,0,0,0,0,0,0.0,0,0,0,0
mobad,2,0,1,0,0,0,0.0,0,0,0,0
mobanode,0,0,1,0,0,0,0.0,0,0,0,0
mobberry,0,0,1,0,1,0,0.0,0,0,0,0
mobcast,0,0,0,0,0,0,0.0,0,0,0,0
mobclix,1,6,1,1,0,1,0.0,1,0,1,1
mobedia-telecom,0,3,1,0,0,0,0.0,0,0,0,0
mobee,0,0,1,0,0,1,0.11,0,0,8,0
mobenga,0,3,2,0,1,0,0.0,0,0,0,0
mobestream-media-inc,0,0,1,0,0,1,0.175,0,0,1,1
mobfox-com,0,5,1,0,0,1,0.005,0,0,1,0
mobgeo-ltd,0,0,0,0,0,0,0.0,0,0,0,0
mobi-ip,0,0,0,0,0,0,0.0,0,0,0,0
mobi-money,2,0,2,0,0,0,0.0,0,0,0,0
mobi-net,2,0,1,0,0,0,0.0,0,0,0,0
mobi-tech,0,0,1,0,0,1,0.015,0,0,0,0
mobi-ten,0,0,1,0,0,0,0.0,0,0,0,0
mobiadda,0,0,0,0,0,0,0.0,0,0,0,0
mobiadvanced,0,0,1,0,3,0,0.0,0,0,0,0
mobiappi,0,0,0,0,0,0,0.0,0,0,0,0
mobiapps,0,0,0,0,0,1,1.0,0,0,3,1
mobibase,0,0,1,0,0,1,0.24,0,0,1,0
mobiblanc,0,0,1,7,0,0,0.0,0,0,0,0
mobicampus,0,0,1,0,0,0,0.0,0,0,0,0
mobicanvas,0,3,1,0,0,1,0.005,0,0,1,0
mobicart,5,1,2,0,1,2,0.1,0,0,9,0
mobicious-2,0,0,1,0,0,1,0.4,0,0,2,1
mobiclip-inc,0,0,1,3,0,0,0.0,0,0,0,0
mobiclub,0,0,2,0,0,1,0.005,0,0,0,0
mobicomp,0,0,1,0,0,0,0.0,0,0,0,1
mobicosm,0,0,0,3,0,0,0.0,0,0,0,0
mobicue,0,2,1,2,0,0,0.0,0,0,0,0
mobideos,0,0,1,0,0,1,0.05,0,0,1,0
mobidia-technology,0,0,1,0,0,5,1.63,0,0,7,0
mobifi,0,0,1,0,0,0,0.0,0,0,0,0
mobifin,0,0,0,0,0,0,0.0,0,0,0,0
mobiflock,3,0,2,1,0,0,0.0,0,0,0,0
mobifusion,0,0,1,0,0,1,0.31,0,0,3,0
mobify,0,7,1,3,0,0,0.0,0,0,0,0
mobikyo,0,0,1,0,0,0,0.0,0,0,0,0
mobilaurus,0,0,1,0,0,0,0.0,0,0,0,0
mobile-1up,0,0,0,0,0,0,0.0,0,0,0,0
mobile-acuity,0,0,1,2,0,0,0.0,0,0,0,0
mobile-app-center-llc,0,0,0,0,0,0,0.0,0,0,0,0
mobile-app-development-company,0,0,1,0,0,0,0.0,0,0,0,0
mobile-app-marketing-blog,0,0,0,0,0,0,0.0,0,0,0,0
mobile-app-provider,0,0,1,0,0,0,0.0,0,0,0,0
mobile-app-square,0,0,0,0,0,0,0.0,0,0,0,0
mobile-backstage,0,0,4,0,0,1,0.1,0,0,2,0
mobile-bazar,0,0,0,0,0,0,0.0,0,0,0,0
mobile-bridges-international,0,2,3,0,0,0,0.0,0,0,0,0
mobile-commerce,0,0,1,0,0,0,0.0,0,0,0,1
mobile-content-networks,0,0,1,0,0,2,0.6,0,0,9,0
mobile-data-now,1,0,1,0,1,0,0.0,0,0,0,0
mobile-dead,0,0,0,1,0,0,0.0,0,0,0,0
mobile-dino,0,0,1,0,0,0,0.0,0,0,0,0
mobile-distillery,0,1,0,0,0,0,0.0,0,0,0,0
mobile-dreams-factory,0,0,2,0,0,0,0.0,0,0,0,0
mobile-event-guide,0,0,1,0,0,1,0.05,0,0,3,0
mobile-factory,0,0,0,1,0,0,0.0,0,0,0,0
mobile-flow,1,0,1,1,0,0,0.0,0,0,0,0
mobile-health-consumer,0,0,1,0,1,1,0.0,0,0,0,0
mobile-intelligence-solutions,0,0,1,0,0,1,0.8,0,0,5,0
mobile-interactive-group,8,1,1,5,0,0,0.0,0,0,0,0
mobile-interactive-technology,0,0,1,5,0,0,0.0,0,0,0,0
mobile-it-solutions,0,0,0,0,0,0,0.0,0,0,0,0
mobile-journalism,0,0,0,0,0,0,0.0,0,0,0,0
mobile-loft,0,0,1,0,0,0,0.0,0,0,0,0
mobile-loom,0,0,0,0,1,0,0.0,0,0,0,0
mobile-madness,0,0,1,0,0,0,0.0,0,0,0,0
mobile-magnet,0,0,0,0,0,0,0.0,0,0,0,0
mobile-market-creator,0,0,1,0,0,0,0.0,0,0,0,0
mobile-martin,0,0,1,0,0,0,0.0,0,0,0,0
mobile-media-info-tech-limited,0,2,2,0,0,1,0.022,0,0,0,0
mobile-media-one,1,0,1,0,0,0,0.0,0,0,0,0
mobile-messenger,1,0,1,0,0,1,0.0,1,0,1,0
mobile-monday-pasadena,0,0,1,0,0,0,0.0,0,0,0,0
mobile-news-now,0,0,0,0,0,0,0.0,0,0,0,0
mobile-optimiz,0,0,1,0,0,0,0.0,0,0,0,0
mobile-people,0,0,0,0,0,0,0.0,0,0,0,0
mobile-potential,0,0,1,0,1,0,0.0,0,0,0,0
mobile-productivity,0,0,1,0,0,0,0.0,0,0,0,0
mobile-pulse,0,0,0,0,0,1,0.25,0,0,0,0
mobile-roadie,0,0,2,0,0,1,0.0,0,0,5,0
mobile-solutions,0,0,1,0,1,0,0.0,0,0,0,0
mobile-sphere,0,0,1,3,0,0,0.0,0,0,0,0
mobile-surroundings,0,0,1,0,1,0,0.0,0,0,0,0
mobile-technology-lab,0,0,1,0,0,0,0.0,0,0,0,0
mobile-telesystems-ojsc,6,0,1,0,0,0,0.0,1,0,0,1
mobile-theory,3,4,1,0,0,1,0.0,0,0,0,1
mobile-tracing-services,0,0,2,3,0,1,0.036,0,0,1,0
mobile-transactions-international,0,0,1,0,0,1,0.4,0,0,2,0
mobile-travel-technologies,0,0,1,0,0,1,0.5,0,0,1,0
mobile-trend,0,0,1,0,0,0,0.0,0,0,0,1
mobile-tulip,0,0,1,0,0,0,0.0,0,0,0,0
mobile-unlocked,0,0,0,0,0,0,0.0,0,0,0,0
mobile-vikings,1,0,1,0,0,0,0.0,0,0,0,0
mobile-web-360,0,1,0,1,0,0,0.0,0,0,0,0
mobile-web-america-2,0,0,3,0,0,0,0.0,0,0,0,0
mobile-web-america,0,0,1,0,0,0,0.0,0,0,0,0
mobile-web-up,0,5,1,0,1,0,0.0,0,0,0,0
mobile-websites,0,0,1,0,0,0,0.0,0,0,0,0
mobile-worx,0,2,2,1,0,0,0.0,0,0,0,0
mobile-xl,1,0,3,1,2,1,0.028,0,0,1,0
mobile20,0,0,1,0,0,0,0.0,0,0,0,0
mobile2win-india,0,0,1,0,0,1,1.5,0,0,2,0
mobile42,0,3,0,0,0,0,0.0,0,0,0,0
mobile4orce-inc,0,0,0,0,0,0,0.0,0,0,0,0
mobile9-com,0,0,0,0,0,0,0.0,0,0,0,0
mobileaccess-networks,0,0,1,0,0,4,3.0,0,0,9,1
mobileappsjobs,0,0,0,0,0,0,0.0,0,0,0,0
mobileaware,0,0,3,0,0,2,0.696,0,0,8,0
mobileaxept,0,0,1,0,0,0,0.0,0,0,0,0
mobilecomm-professionals-inc,7,0,6,1,0,0,0.0,0,0,0,0
mobilecoupons-com,0,0,0,0,0,0,0.0,0,0,0,0
mobileday,0,0,1,0,0,1,0.148,0,0,6,0
mobiledeveloper-net,0,0,0,0,0,0,0.0,0,0,0,0
mobilehaps,0,0,1,0,0,0,0.0,0,0,0,0
mobileigniter,2,7,4,0,0,0,0.0,0,0,0,0
mobileiron,1,5,1,0,0,7,9.68,0,0,20,0
mobileize,0,3,0,0,0,0,0.0,0,0,0,0
mobileleak-net,0,0,0,0,0,0,0.0,0,0,0,0
mobilelocation-com,0,0,1,0,0,0,0.0,0,0,0,0
mobilenation,0,5,2,0,0,0,0.0,0,0,0,0
mobilengine,4,0,3,0,0,0,0.0,0,0,0,0
mobileo,0,0,1,0,0,1,0.25,0,0,1,0
mobileo2,0,0,0,0,0,0,0.0,0,0,0,0
mobilepayusa,1,0,1,0,0,0,0.0,0,0,0,0
mobilepeople,0,0,1,0,0,1,0.752,0,0,1,0
mobilephones-name,0,0,0,0,0,0,0.0,0,0,0,0
mobileplatform,0,0,1,0,0,0,0.0,0,0,0,0
mobilequid,0,0,1,0,0,0,0.0,0,0,0,0
mobilera-holding,0,0,4,0,0,0,0.0,0,0,0,0
mobilerealtyapps-com,0,0,1,0,0,0,0.0,0,0,0,0
mobilereport,0,0,0,0,0,0,0.0,0,0,0,0
mobilerobots,0,0,1,0,0,0,0.0,0,0,0,1
mobilerq,0,0,1,0,0,0,0.0,0,0,0,0
mobiles-republic,1,0,1,0,0,2,0.3,0,0,3,0
mobilesiteguru,0,0,0,0,0,0,0.0,0,0,0,0
mobilestead,0,0,0,0,0,0,0.0,0,0,0,0
mobiletag,0,0,1,0,0,2,1.26,0,0,3,0
mobiletech,0,0,1,0,0,0,0.0,0,0,0,0
mobiletiser-inc,0,0,0,0,0,0,0.0,0,0,0,0
mobileveda,1,0,1,0,0,1,0.0009,0,0,1,0
mobilevillage,0,0,1,0,0,0,0.0,0,0,0,0
mobilevoip,0,0,1,0,0,0,0.0,0,0,0,0
mobilewalla,0,0,1,0,0,1,0.4,0,0,4,0
mobileweb-company,0,0,1,1,0,0,0.0,0,0,0,0
mobilexpress,0,0,1,0,0,0,0.0,0,0,0,0
mobilextension,0,0,1,0,0,0,0.0,0,0,0,0
mobilexware,0,0,0,0,0,0,0.0,0,0,0,0
mobiliciouz,0,4,0,0,0,0,0.0,0,0,0,0
mobilicity,0,0,1,0,0,0,0.0,0,0,0,1
mobilike,1,0,1,0,0,0,0.0,0,0,0,0
mobilior,0,11,0,0,0,0,0.0,0,0,0,0
mobilisafe,0,0,1,0,0,1,0.12,0,0,2,1
mobilitie,0,0,1,0,0,1,10.0,0,0,1,0
mobilitrix,0,0,1,0,0,2,0.008,0,0,0,0
mobilitus,0,0,0,0,0,0,0.0,0,0,0,0
mobility-quotient,0,0,1,0,0,0,0.0,0,0,0,0
mobility-valley,0,0,0,0,0,0,0.0,0,0,0,0
mobilitybee-com,0,0,1,0,0,1,0.005,0,0,1,0
mobilitz,0,0,1,0,0,0,0.0,0,0,0,0
mobilize,0,0,0,0,0,0,0.0,0,0,0,0
mobilized-website-development,0,0,0,0,0,0,0.0,0,0,0,0
mobillcash,0,5,1,0,0,0,0.0,0,0,0,1
mobillify,0,0,1,0,0,0,0.0,0,0,0,0
mobilligy,1,0,1,0,1,1,0.04,0,0,0,0
mobillions,0,0,1,0,0,0,0.0,0,0,0,0
mobiloud,0,4,1,0,0,0,0.0,0,0,0,0
mobilozophy-llc,0,0,1,0,0,0,0.0,0,0,0,0
mobilpay,1,0,1,1,1,0,0.0,0,0,0,0
mobiluck,1,3,0,1,0,0,0.0,0,0,0,0
mobilyse,0,1,1,0,3,0,0.0,0,0,0,0
mobilytics,0,5,1,0,0,0,0.0,0,0,0,0
mobilytrip,0,0,1,0,0,1,0.03,0,0,1,0
mobim,0,0,1,1,0,1,0.34,0,0,1,0
mobimadness,0,0,0,0,0,0,0.0,0,0,0,0
mobimanage,0,0,2,11,4,1,0.035,0,0,2,0
mobimedia,0,0,1,0,0,1,0.05,0,0,0,0
mobimento-mobile,0,0,1,0,0,0,0.0,0,0,0,0
mobimity,0,4,1,0,0,0,0.0,0,0,0,0
mobintent,0,0,0,0,0,1,0.0,0,0,1,0
mobinweaver,0,2,1,0,0,0,0.0,0,0,0,0
mobipixie,0,0,0,0,0,1,0.1,0,0,1,0
mobiplex,0,0,1,1,0,2,0.44,0,0,2,0
mobiporter-solutions,0,0,1,0,0,0,0.0,0,0,0,0
mobiprimo-technologies,1,0,0,0,0,0,0.0,0,0,0,1
mobiquant,0,0,2,0,0,0,0.0,0,0,0,0
mobiquest-mobile-technologies,0,0,0,0,0,0,0.0,0,0,0,0
mobiquest,0,0,1,0,0,0,0.0,0,0,0,0
mobiquity,0,0,4,0,0,2,0.8,1,0,3,0
mobiquus,0,0,1,1,0,0,0.0,0,0,0,0
mobiroo,0,0,1,0,0,0,0.0,0,0,0,0
mobirumor,0,0,0,0,0,0,0.0,0,0,0,0
mobiry-technologies,0,0,0,0,0,0,0.0,0,0,0,0
mobisolv,0,0,1,0,0,0,0.0,0,0,0,0
mobisy,0,0,1,4,0,0,0.0,0,0,0,0
mobitics,0,1,3,0,0,0,0.0,0,0,0,0
mobitx,0,0,1,0,0,1,0.0,0,0,0,0
mobiucare,0,0,0,2,0,0,0.0,0,0,0,0
mobiversal,0,0,1,0,0,0,0.0,0,0,0,0
mobivery,0,8,3,0,1,7,0.345,0,0,0,0
mobivity,2,1,1,0,0,0,0.0,0,0,0,0
mobivox,0,2,1,1,0,1,1.1,0,0,5,1
mobiwatch,0,0,0,0,0,0,0.0,0,0,0,1
mobixell,0,1,1,0,0,3,2.4,1,0,13,0
mobizim,0,0,1,1,0,0,0.0,0,0,0,0
mobizou,0,0,0,0,0,0,0.0,0,0,0,0
moblication,0,0,0,0,0,1,0.0,0,0,1,0
moblized-inc,0,0,1,0,0,0,0.0,0,0,0,0
moblog,0,5,2,3,0,0,0.0,0,0,0,0
mobme-wireless-solutions,1,0,1,2,0,2,0.04,0,0,0,0
mobnotes,0,3,1,0,0,0,0.0,0,0,0,0
mobo-studio,0,0,1,0,0,0,0.0,0,0,0,0
moborazzi,0,0,0,0,0,0,0.0,0,0,0,0
mobsafety,0,4,1,0,0,0,0.0,0,0,0,0
mobspot,1,0,1,0,0,0,0.0,0,0,0,0
mobstac,0,0,1,0,0,0,0.0,0,0,0,0
mobtest,0,0,1,0,0,0,0.0,0,0,0,0
mobubble-inc,1,0,0,0,0,0,0.0,0,0,0,0
mobui,0,0,1,0,0,2,0.0,1,0,0,1
mobyaffiliates,0,1,0,0,0,0,0.0,0,0,0,0
mobyko,0,4,1,1,0,1,0.0,0,0,1,0
mobyler,0,0,0,0,0,0,0.0,0,0,0,0
mobylla-group,0,0,3,0,0,0,0.0,0,0,0,0
mobypicture,1,5,1,0,0,0,0.0,0,0,0,0
mobywan-corporation,0,4,0,1,0,0,0.0,0,0,0,0
modapt,0,6,2,0,1,0,0.0,0,0,0,0
modazzle,0,0,1,0,0,0,0.0,0,0,0,0
modiface,0,0,1,3,0,2,0.425,0,0,0,0
modo-labs,11,0,1,1,0,1,0.4,0,0,2,0
modopayments,0,0,1,0,0,0,0.0,0,0,0,0
modu,0,3,1,26,0,3,8.5,0,0,4,1
mofoxy,0,0,0,0,0,0,0.0,0,0,0,0
mofuse,0,3,1,3,0,3,0.183,0,0,5,0
mogamebo,0,0,1,4,0,0,0.0,0,0,0,0
mogees,0,0,1,0,0,0,0.0,1,0,0,0
mogg,0,0,0,0,0,0,0.0,0,0,0,0
mogley,2,0,1,0,0,0,0.0,0,0,0,0
mogotix,0,0,1,0,0,1,0.0115,0,0,4,0
mogreet,1,6,1,0,0,4,1.4,0,0,10,0
mohook-com,0,3,1,2,0,0,0.0,0,0,0,0
moid,0,3,1,0,0,0,0.0,0,0,0,0
mojiva,11,9,6,10,1,5,4.23,0,0,7,0
mojo-mobility,0,0,1,0,0,2,0.376,0,0,0,0
mojostreet,1,0,0,0,0,1,0.035,0,0,2,0
mokaza-ltd,0,0,1,0,0,0,0.0,0,0,0,0
mokinetworks,0,0,1,0,0,0,0.0,0,0,0,0
mokipay,0,0,1,1,1,0,0.0,0,0,0,0
moko-social-media,0,0,1,2,0,0,0.0,3,0,0,0
mokten,0,0,0,0,0,0,0.0,0,0,0,0
mokugift,0,0,0,0,0,0,0.0,0,0,0,0
mollejuo,0,3,0,0,0,0,0.0,0,0,0,0
moltosenso,1,0,0,0,0,0,0.0,0,0,0,0
momail,4,0,1,1,0,1,0.54,0,0,0,0
momote,0,0,1,0,0,0,0.0,0,0,0,0
monadik,0,0,0,0,0,0,0.0,0,0,0,0
money-on-mobile,0,0,1,0,0,1,2.97,0,0,1,0
moneyreef,1,0,1,0,0,1,0.065,0,0,0,0
monitise,0,0,1,0,0,2,3.41,1,0,2,0
monkeyparking,0,1,0,0,0,0,0.0,0,0,0,0
monnit,1,0,1,0,0,0,0.0,0,0,0,0
monogram-interactive,0,0,2,0,0,0,0.0,0,0,0,0
monsoon-company,0,0,1,0,0,0,0.0,0,0,0,0
monstrous,0,0,1,0,0,1,0.04,0,0,0,0
montaj,0,0,0,0,0,0,0.0,0,0,0,0
moobitaxi,0,0,1,0,0,0,0.0,0,0,0,0
moodstocks,0,0,1,1,0,0,0.0,0,0,0,0
moojive-2,0,0,0,0,0,0,0.0,0,0,0,0
moolah-media,3,0,1,0,0,0,0.0,0,0,0,0
moonball-labs,0,0,1,1,0,0,0.0,0,0,0,0
moonit,0,0,1,0,2,0,0.0,0,0,0,0
moonshado,0,0,1,0,0,1,0.1,0,0,0,0
moosify,0,0,1,0,0,0,0.0,0,0,0,0
moovee,0,0,1,0,0,0,0.0,0,0,0,0
moovweb,0,1,1,0,0,2,1.67,0,0,4,0
moozey,0,0,1,0,0,1,0.007,0,0,0,0
mopay,0,15,2,5,1,0,0.0,0,0,0,0
moprise,0,0,1,0,0,1,0.05,0,0,1,0
mopub,0,0,2,0,0,4,1.85,0,0,9,0
morces,0,3,0,0,0,0,0.0,0,0,0,0
morcom-international,0,0,1,1,0,1,0.01,0,0,0,0
more-mobile-internet,0,0,0,0,0,0,0.0,0,0,0,0
moregg,0,0,0,0,0,0,0.0,0,0,0,0
morftec,0,0,0,0,0,0,0.0,0,0,0,0
morodo,13,0,3,1,0,0,0.0,0,0,0,0
morphicreality,0,0,2,0,0,0,0.0,0,0,0,0
mosaic-io,0,0,0,0,0,0,0.0,0,0,0,0
moshpic,0,1,0,0,0,0,0.0,0,0,0,0
mosio-mobile-messaging,0,0,1,0,0,0,0.0,0,0,0,0
mosync,0,0,1,1,0,2,0.0,0,0,4,0
motally,0,0,1,0,0,2,0.075,0,0,3,1
motherapp,0,0,1,0,0,0,0.0,0,0,0,0
motion-bridge,0,0,0,0,0,0,0.0,0,0,0,1
motion-math,0,0,1,0,0,1,0.0,0,0,5,0
motion-traxx,0,0,1,0,0,0,0.0,0,0,0,0
motionmobs,0,0,1,0,2,0,0.0,0,0,0,0
motlee,0,0,0,0,0,0,0.0,0,0,0,0
motopia,0,0,1,0,0,1,1.5,0,0,0,0
motorola-mobility,0,0,1,0,0,0,0.0,6,7,0,1
motorola-solutions,0,2,1,1,0,0,0.0,9,12,0,1
motribe,1,0,1,0,0,1,0.0,0,0,1,0
motron-software,0,0,0,0,0,0,0.0,0,0,0,0
motwin,1,4,1,0,0,2,0.535,0,0,2,0
movable,0,0,1,0,0,1,0.19,0,0,5,0
moveablecode-inc,0,0,2,1,0,1,0.0,0,0,1,0
movement,0,0,0,0,0,0,0.0,0,0,0,0
movendor,0,0,1,0,0,0,0.0,0,0,0,0
movetodotmobi,0,0,0,0,0,0,0.0,0,0,0,0
movigo,0,0,1,0,0,1,0.005,0,0,0,0
movik-networks,1,0,1,0,0,4,4.4,0,0,10,0
movile-latin-america,1,0,3,0,0,3,0.1,2,1,5,0
moviles-com,1,3,1,0,0,1,0.0,0,1,0,0
movirtu,0,0,3,3,0,1,0.55,0,0,1,0
movitas-mobile,0,0,1,0,0,1,0.3,1,0,0,0
movius-interactive,0,0,1,0,0,0,0.0,0,0,0,0
movolu,0,0,0,0,0,0,0.0,0,0,0,0
movoxx,0,0,2,0,0,1,0.0,0,0,4,1
movylo,0,0,0,1,0,0,0.0,0,0,0,0
mox,0,0,0,0,0,0,0.0,0,0,0,0
moyume,0,0,0,0,0,0,0.0,0,0,0,0
mozat,0,0,1,0,0,1,0.0,0,0,1,0
mozes,1,4,1,1,0,2,1.73,0,0,5,0
mozomo-com,0,0,1,0,0,0,0.0,0,0,0,0
mozzet,0,0,1,0,0,0,0.0,0,0,0,0
mphoria,0,0,0,0,0,0,0.0,0,0,0,0
mplayit,2,0,1,1,0,1,0.4,0,0,2,0
mporia,0,0,0,0,0,0,0.0,0,0,0,0
mportal,0,0,1,0,0,1,0.4,0,0,1,0
mportico,0,0,1,1,0,4,0.375,0,0,2,0
mpower-mobile,0,0,1,0,0,1,0.5,0,0,1,0
mpowerplayer,0,0,1,0,0,2,0.25,0,0,3,0
mpw-technologies,0,0,1,2,0,0,0.0,0,0,0,0
mr-number,1,0,1,0,0,1,0.35,0,0,1,0
mrecruitingcamp,0,0,0,0,0,0,0.0,0,0,0,0
mrk-leasing,0,0,1,0,0,0,0.0,0,0,0,0
mskynet,0,0,1,0,0,1,0.055,0,0,3,0
msnap,1,0,1,0,0,1,0.5,0,0,1,1
msolutions,0,0,0,0,0,0,0.0,0,0,0,0
mt-wirefree,0,0,0,0,0,0,0.0,0,0,0,1
mtelematics,0,0,1,3,0,0,0.0,0,0,0,0
mtiks,3,0,1,4,0,0,0.0,0,0,0,0
mtrax,2,6,1,0,1,0,0.0,0,0,0,0
mtrip,4,2,1,2,0,0,0.0,0,0,0,0
mubaloo-ltd,0,0,4,0,0,0,0.0,0,0,0,0
mubaloo,5,0,2,0,0,0,0.0,0,0,0,0
multitech-systems,0,0,1,0,0,0,0.0,0,0,0,0
musikroom,0,0,1,0,0,0,0.0,0,0,0,0
musiwave,0,0,0,0,0,1,4.6,0,0,0,0
mutina-technology,0,0,1,0,0,0,0.0,0,0,0,1
mutual-mobile,4,2,3,0,0,0,0.0,0,0,0,0
muzicall,0,0,1,0,0,2,1.11,0,0,6,0
mvolve,0,0,0,0,0,0,0.0,0,0,0,0
mx-telecom,0,0,1,0,0,0,0.0,0,0,0,1
mxit,0,0,1,0,2,0,0.0,0,0,0,0
my-apps,0,0,1,0,0,2,0.165,0,0,0,0
my-city-way,0,0,1,0,0,2,0.6,0,0,6,0
my-digital-life,0,0,1,0,0,1,0.0,0,0,1,0
my-guides,0,0,0,2,0,0,0.0,0,0,0,0
my-gym-team,0,0,0,0,0,0,0.0,0,0,0,0
my-mobile-innovations,0,0,1,0,0,0,0.0,0,0,0,0
my-open-road,0,0,1,0,0,0,0.0,0,0,0,0
my247-mobi,0,0,1,1,1,0,0.0,0,0,0,0
my6sense,2,0,2,0,0,1,0.2,0,0,0,0
myaka-com,0,0,1,0,0,0,0.0,0,0,0,0
myanumber,0,0,0,0,2,0,0.0,0,0,0,0
myapp,0,0,0,0,0,0,0.0,0,0,0,0
myapptracking,0,0,1,0,0,0,0.0,0,0,0,0
mybooo,0,4,3,0,0,0,0.0,0,0,0,0
mycelltracker,0,0,0,0,0,0,0.0,0,0,0,0
mycosmik-2,1,1,1,3,0,2,0.098,0,0,0,0
mycypher,0,0,0,0,0,0,0.0,0,0,0,0
myfirstiphoneapp,0,0,0,0,0,0,0.0,0,0,0,0
myforce,0,0,0,0,0,1,0.2,0,0,1,0
myfriessuck,0,0,0,0,0,0,0.0,0,0,0,0
mygatecube,0,0,0,0,0,0,0.0,0,0,0,0
mygenie,0,0,0,0,0,0,0.0,0,0,0,0
myhive,0,0,1,1,0,0,0.0,0,0,0,0
myinfoq,0,2,2,0,0,1,0.0025,0,0,0,0
mymart,0,0,1,1,0,0,0.0,0,0,0,0
mymobai,0,3,2,0,0,0,0.0,0,0,0,0
mymobilecoverage,0,0,1,0,0,0,0.0,0,0,0,0
mynewmachine,0,0,0,0,0,0,0.0,0,0,0,0
myparichay,0,1,1,0,0,1,0.025,0,0,1,0
myport,0,0,0,0,0,0,0.0,0,0,0,0
myquu,0,0,1,0,0,0,0.0,0,0,0,0
myriad-devices,0,0,1,0,0,0,0.0,0,0,0,0
myriad,0,0,1,0,0,0,0.0,3,0,0,0
myso-2,0,0,1,0,0,0,0.0,0,0,0,0
mystream,0,0,0,0,0,0,0.0,0,0,0,0
mysugr,4,0,1,0,0,0,0.0,0,0,0,0
mythum-interactive,0,0,1,0,0,0,0.0,0,0,0,0
myvocal,0,0,0,0,0,0,0.0,0,0,0,0
mywaves,0,0,1,1,0,1,0.6,0,0,1,0
mywaytrade,0,0,0,0,0,0,0.0,0,0,0,0
mywidz-ab,0,2,1,1,0,0,0.0,0,0,0,0
mywobile,0,0,1,0,0,1,0.004,0,0,0,0
myxer,1,4,1,1,0,1,0.65,0,0,3,0
n-plusn,0,0,1,0,0,1,0.06,0,0,0,0
n1-wireless,0,0,0,0,0,0,0.0,0,0,0,0
n4md,1,4,1,0,3,1,0.0025,0,0,1,0
nabbit,0,0,1,0,0,0,0.0,0,0,0,0
naiscorp-information-technology-services,0,0,1,0,0,2,0.3,0,0,0,0
namco-bandai,0,0,1,0,0,0,0.0,0,0,0,0
namo-media,0,0,1,0,0,1,0.188,0,0,13,0
nanaimo-studio,0,0,3,0,0,0,0.0,0,0,0,0
nangate,0,0,2,0,0,3,3.5,0,0,5,0
nanomatic,0,1,1,2,0,0,0.0,0,0,0,0
nanotron-technologies,0,0,1,0,0,1,1.74,0,0,5,0
napkin-studio,0,0,0,0,0,0,0.0,0,0,0,0
napkkin,0,0,2,2,0,0,0.0,0,0,0,0
narian-technologies,1,0,1,5,0,0,0.0,0,0,0,0
narzana-technologies,0,0,1,0,0,1,0.15,0,0,1,0
nativoo,2,0,2,0,0,1,0.05,0,0,0,0
natmobi,1,0,1,0,0,0,0.0,0,0,0,0
natta,0,0,1,0,0,0,0.0,0,0,0,0
natureshare,1,0,1,0,1,2,0.298,0,0,2,0
naughty-cities,1,0,0,0,0,0,0.0,0,0,0,0
navitell,0,0,1,0,0,1,0.2,0,0,0,0
navman,0,0,1,0,0,0,0.0,0,0,0,1
navtrak,0,0,0,0,0,0,0.0,0,0,0,1
