crunch_id,milestone_num,competitor_num,office_num,product_num,service_num,founding_round_num,total_money_raised,acquisition_num,investment_num,vc_num,num_exited_competitor,company_count,exited_company_count
ojanta,0,0,1,0,0,0,0.0,0,0,0,0,1,0
ok-money-espaa,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ok-yo,0,0,0,0,0,0,0.0,0,0,0,0,1,0
okaybuy,0,0,0,0,0,2,2.7,0,0,5,0,0,0
okazjum-pl,0,4,1,1,0,0,0.0,0,0,0,0,0,0
okcupid-labs,0,0,1,0,0,0,0.0,0,0,0,0,0,0
okdj-fm,0,0,1,0,0,0,0.0,0,0,0,0,0,0
okdo-it,0,9,2,0,0,0,0.0,0,0,0,1,1,0
okeyko,0,0,1,0,0,1,0.0,0,0,2,0,6,0
okigames-com,0,0,0,0,0,0,0.0,0,0,0,0,0,0
okmusic,0,5,2,0,1,0,0.0,0,0,0,1,0,0
okobe-co-uk,0,0,1,1,0,0,0.0,0,0,0,0,0,0
okra-media,0,0,1,0,0,0,0.0,0,0,0,0,0,0
okta,0,0,1,0,0,4,5.23,0,0,16,0,2,0
oktogo-ru,0,0,1,0,0,3,2.6,0,0,10,0,0,0
oktopost,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ola-edo-inc,0,0,0,0,0,0,0.0,0,0,0,0,0,0
olah-viq-software-solutions,0,0,1,6,0,1,0.0,0,0,0,0,0,0
olapic,0,0,2,0,0,2,0.158,0,0,1,0,0,0
olark,1,2,1,0,0,1,0.0,0,0,1,0,0,0
oldersibling-com,4,2,1,0,0,0,0.0,0,0,0,1,0,0
ole,0,0,0,0,0,0,0.0,0,0,0,0,0,0
oleapark,0,0,1,0,0,0,0.0,0,0,0,0,2,0
oleboo,0,0,0,0,0,0,0.0,0,0,0,0,2,0
olejo,0,0,1,0,0,0,0.0,0,0,0,0,0,0
olery,2,0,1,0,1,1,0.1,0,0,0,0,2,0
olim-dives,1,3,1,0,0,0,0.0,0,0,0,0,1,0
oliomap,0,0,1,0,1,0,0.0,0,0,0,0,1,0
oliver-gal,0,0,1,0,0,0,0.0,0,0,0,0,0,0
olivetrips,0,0,1,0,0,0,0.0,0,0,0,0,1,0
olivewoo,0,0,1,0,0,0,0.0,0,0,0,0,6,0
ollaa,0,3,0,0,0,0,0.0,0,0,0,1,3,0
ollio,0,0,2,0,0,0,0.0,0,0,0,0,4,0
ologeez,0,4,1,1,0,0,0.0,0,0,0,0,1,0
ology-media,0,7,1,0,0,1,0.3,0,0,6,2,2,0
olook,0,0,1,0,0,2,0.0,0,0,3,0,0,0
olset,0,0,0,0,0,0,0.0,0,0,0,0,2,0
oltre-tata,0,0,0,0,0,0,0.0,0,0,0,0,0,0
olyfe,0,0,1,0,0,1,0.015,0,0,0,0,0,0
olyssa,4,0,1,0,0,0,0.0,0,0,0,0,0,0
ombu-shop,0,0,0,0,0,0,0.0,0,0,0,0,0,0
omegle,0,0,1,0,0,0,0.0,0,0,0,0,0,0
omek-interactive,0,0,2,0,1,3,1.38,0,0,2,0,0,0
omelett-es,0,1,1,3,0,1,0.003,0,0,1,0,0,0
omeoo,0,0,1,0,0,0,0.0,0,0,0,0,0,0
omg-foodie,0,0,1,0,0,0,0.0,0,0,0,0,3,0
omg-organic-meets-good,0,0,1,0,0,0,0.0,0,0,0,0,0,0
omgili,0,1,1,0,0,1,0.06,0,0,0,0,0,0
omikrosys,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ominer,0,0,1,0,0,0,0.0,0,0,0,0,0,0
omio,0,2,0,0,0,0,0.0,0,0,0,0,1,0
omllion,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ommven,0,0,1,0,0,1,0.012,0,0,0,0,3,0
omn-overtone-music-network,0,0,0,0,0,0,0.0,0,0,0,0,0,0
omnea-2,0,3,0,0,0,0,0.0,0,0,0,1,0,0
omni-water-solutions,0,0,1,0,0,2,1.19,0,0,2,0,0,0
omnibazar,0,0,0,0,0,0,0.0,0,0,0,0,0,0
omnibin,0,0,0,0,0,0,0.0,0,0,0,0,0,0
omnicademy,0,2,1,0,0,1,0.05,0,0,1,0,2,0
omnicloud,0,0,1,0,0,0,0.0,0,0,0,0,0,0
omnik-new-energy-co-ltd,0,0,0,0,0,0,0.0,0,0,0,0,0,0
omnik-new-energy-technology-co-ltd,0,0,0,0,0,0,0.0,0,0,0,0,0,0
omnilonely,0,0,1,0,0,0,0.0,0,0,0,0,0,0
omnimemo,0,0,0,0,0,0,0.0,0,0,0,0,1,0
omnipro-technologies,0,0,0,0,0,0,0.0,0,0,0,0,0,0
omnivents,0,1,1,0,0,0,0.0,0,0,0,0,0,0
omniverse-vision,2,0,1,0,0,0,0.0,0,0,0,0,0,0
omnom-apps,0,0,1,5,0,0,0.0,0,0,0,0,2,0
omnom,0,0,0,0,0,0,0.0,0,0,0,0,1,0
omoii,1,0,1,0,0,0,0.0,0,0,0,0,2,0
omq,0,0,1,0,0,0,0.0,0,0,0,0,0,0
omyen,0,0,1,0,0,0,0.0,0,0,0,0,0,0
on-call-nanny-2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
on-one-seo,0,0,1,0,0,0,0.0,0,0,0,0,0,0
on-point-screenprinting,0,3,1,0,0,0,0.0,0,0,0,0,2,0
on-ramp-wireless,3,0,1,2,0,2,4.41,0,0,4,0,0,0
on-the-clock-catering-2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
on-the-game,0,1,0,0,0,0,0.0,0,0,0,0,1,0
on-the-way-investments,0,0,1,0,0,0,0.0,0,0,0,0,0,0
on-time-air-filters,0,1,0,0,1,0,0.0,0,0,0,0,0,0
on2nyt,0,0,0,0,0,0,0.0,0,0,0,0,1,0
onair3g,0,0,1,0,0,1,0.2,0,0,1,0,0,0
onamix-pte-ltd,2,2,1,0,0,0,0.0,0,0,0,0,0,0
onar-media,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onavo,0,0,2,2,0,2,1.3,0,0,6,0,4,0
onbile,0,0,2,0,0,0,0.0,0,0,0,0,0,0
once-innovations,0,0,0,0,0,0,0.0,0,0,0,0,0,0
once-magazine,0,0,1,0,0,0,0.0,0,0,0,0,0,0
oncontracting,0,0,1,0,0,0,0.0,0,0,0,0,1,0
ondalocal,0,0,2,0,0,0,0.0,0,0,0,0,0,0
ondamove,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ondango,0,11,1,0,1,2,0.05,0,0,4,1,0,0
ondeego,0,1,1,0,0,1,0.0,0,0,0,1,0,0
ondemandworld,0,0,2,0,0,0,0.0,0,0,0,0,1,0
ondigital,0,0,1,0,0,0,0.0,0,0,0,0,0,0
one-app-at-a-time,0,0,1,0,0,0,0.0,0,0,0,0,0,0
one-app-cloud,0,0,2,0,0,0,0.0,0,0,0,0,1,0
one-billion-minds,0,6,2,3,0,0,0.0,0,0,0,0,0,0
one-by-one-self-storage-inc,0,0,1,0,0,0,0.0,0,0,0,0,0,0
one-central-point,0,0,1,0,0,0,0.0,0,0,0,0,2,0
one-click,0,0,0,0,0,0,0.0,0,0,0,0,0,0
one-clipboard,0,0,1,0,0,0,0.0,0,0,0,0,2,0
one-day-one-job,0,0,1,0,0,0,0.0,0,0,0,0,1,0
one-degree-connected,0,0,0,0,0,0,0.0,0,0,0,0,0,0
one-did-it,0,0,1,0,0,0,0.0,0,0,0,0,0,0
one-eyed-bird,0,0,1,0,0,0,0.0,0,0,0,0,0,0
one-fab-day,0,0,0,0,0,0,0.0,0,0,0,0,0,0
one-fat-cigar,0,0,1,0,0,0,0.0,0,0,0,0,2,0
one-green-planet,0,0,0,0,0,0,0.0,0,0,0,0,2,0
one-iota,0,0,2,0,0,0,0.0,0,0,0,0,0,0
one-kings-lane,1,0,3,0,2,4,11.3,1,0,16,0,2,0
one-medical-group-2,0,0,1,0,0,4,4.65,0,0,10,0,0,0
one-mighty-roar,0,0,1,0,0,0,0.0,0,0,0,0,2,0
one-million-tweeps,1,1,0,0,0,0,0.0,0,0,0,0,2,0
one-montek-productions,0,0,1,0,0,0,0.0,0,0,0,0,0,0
one-page,0,1,1,0,3,0,0.0,0,0,0,0,0,0
one-potato,0,0,0,0,0,0,0.0,0,0,0,0,0,0
one-public,4,4,1,0,0,0,0.0,0,0,0,4,0,0
one-season,0,0,1,0,0,2,0.375,0,0,2,0,1,0
one-simple-move,0,0,1,1,0,0,0.0,0,0,0,0,0,0
one-song,0,2,1,0,0,1,0.002,0,0,0,1,2,0
one-specialty,0,0,1,0,0,0,0.0,0,0,0,0,0,0
one-step-solutions,0,0,1,0,0,1,0.003,0,0,0,0,3,0
one-stop-shop-translations,0,0,1,0,0,0,0.0,0,0,0,0,0,0
one-stop-shop,0,0,0,0,0,0,0.0,0,0,0,0,0,0
one-sweeps,0,0,1,0,0,0,0.0,0,0,0,0,1,0
one-three-limited,0,0,0,0,0,0,0.0,0,0,0,0,0,0
one-year-auction,0,0,0,0,0,0,0.0,0,0,0,0,0,0
one2team,0,0,0,2,0,0,0.0,0,0,0,0,2,0
one4all,0,0,1,0,0,1,0.0625,0,0,1,0,0,0
one80-com,0,3,1,1,0,0,0.0,0,0,0,0,0,0
oneall,1,2,1,0,0,0,0.0,0,0,0,0,0,0
oneassist-consumer-solutions,0,0,1,0,0,2,0.0,0,0,3,0,0,0
oneaway,0,2,1,0,1,1,0.002,0,0,1,0,0,0
onebeat,1,0,1,0,0,0,0.0,0,0,0,0,0,0
onebill-software,0,0,2,0,0,0,0.0,0,0,0,0,0,0
onecasa,0,0,1,0,0,0,0.0,0,0,0,0,0,0
oneclickdaily,0,0,0,0,0,0,0.0,0,0,0,0,1,0
onecodec,0,0,0,1,0,0,0.0,0,0,0,0,0,0
oneconnect-money,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onecub,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onecubicle,0,4,1,0,0,1,0.045,0,0,0,2,1,0
onedayinbarcelona,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onederr,0,0,1,0,0,0,0.0,0,0,0,0,4,0
onedot-digital,0,0,1,0,0,0,0.0,0,0,0,0,6,0
onefeat,0,0,0,0,0,1,0.0,0,0,1,0,0,0
onefinestay,0,0,1,0,0,2,1.59,0,0,6,0,4,0
oneflare,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onefun,0,0,0,0,0,0,0.0,0,0,0,0,1,0
onegratis,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onehackmind,2,0,1,0,0,0,0.0,0,0,0,0,4,0
onehourtranslation,0,0,1,1,0,0,0.0,0,0,0,0,0,0
onehubb-com,0,0,1,0,0,0,0.0,0,0,0,0,1,0
oneill-real-estate-limited-brokerage,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onekey-ventures,0,0,0,0,0,0,0.0,0,0,0,0,6,0
onelamp-studio,0,0,1,0,0,0,0.0,0,0,0,0,0,0
oneleap,0,0,1,0,0,0,0.0,0,0,0,0,3,0
onelogin,0,2,1,0,0,1,0.15,0,0,1,0,2,0
onelouder,0,0,2,0,0,0,0.0,0,0,0,0,0,0
oneloudr-productions,1,0,2,0,0,0,0.0,0,0,0,0,1,0
onemarketplace,0,0,0,0,0,0,0.0,0,0,0,0,0,0
oneonlinestop,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onepage,0,11,1,1,0,0,0.0,0,0,0,2,3,0
onepagecrm,0,0,1,0,0,1,0.0749,0,0,0,0,0,0
onepageonly,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onepager,0,4,1,0,0,2,0.0365,0,0,3,0,6,0
oneplaylist,0,0,0,0,0,0,0.0,0,0,0,0,1,0
oneran-networks,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onereceipt,0,0,0,0,0,0,0.0,0,0,0,0,2,0
onerecovery,7,0,1,0,0,2,1.6,1,0,2,0,2,0
oneresult-com,0,0,1,1,0,0,0.0,0,0,0,0,2,0
oneresult,0,7,1,0,0,0,0.0,0,0,0,0,2,0
oneroomrate-com,0,3,1,1,0,2,0.4,0,0,0,3,0,0
onerpm,0,0,2,0,0,0,0.0,0,0,0,0,0,0
onesaas,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onescreen,2,2,1,0,0,0,0.0,0,0,0,2,0,0
onesheet,1,0,1,0,2,0,0.0,0,0,0,0,5,1
onetechtip,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onetestexpress-uk,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onetwib,0,0,1,0,0,0,0.0,0,0,0,0,2,0
onetxt-2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
oneup-games,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onewayshopping,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onewed-com,4,0,2,2,0,0,0.0,0,0,0,0,0,0
onewire,0,0,1,0,0,2,1.19,0,0,0,0,0,0
onfan-gastronomy,0,0,1,0,0,0,0.0,0,0,0,0,1,0
onfan,0,1,1,0,0,0,0.0,0,0,0,0,1,0
onfast,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onfifty,0,5,1,0,0,0,0.0,0,0,0,4,0,0
onformonics,0,1,1,0,2,2,0.12,0,0,4,0,0,0
ongraph-technologies,0,0,1,0,0,0,0.0,0,0,0,0,0,0
oni-labs,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onigi,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onion-tv,0,0,1,0,0,0,0.0,0,0,0,0,2,0
onit,0,0,1,0,0,4,0.491,0,0,2,0,0,0
onixmedia,0,0,1,0,0,0,0.0,0,0,0,0,1,0
online-backup-deals,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-biz-hq,0,0,1,0,0,0,0.0,0,0,0,0,0,0
online-business-development-2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
online-casino-deals,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-commodity-broker,0,0,1,0,0,0,0.0,0,0,0,0,0,0
online-coupon-code-savings,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-coupons,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-expansions,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-games-alliance,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-games-area,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-language-help,2,4,1,1,0,0,0.0,0,0,0,2,1,0
online-ocr,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-ordering-for-restaurants,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-pay-day-loans,0,0,1,0,0,0,0.0,0,0,0,0,0,0
online-photo-collage-maker,0,0,1,0,0,0,0.0,0,0,0,0,0,0
online-revenue,0,0,1,0,0,0,0.0,0,0,0,0,0,0
online-rti,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-shoe-stores,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-shopping-india,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-shops,0,0,0,0,0,0,0.0,0,0,0,0,0,0
online-star-registry,0,7,0,0,0,0,0.0,0,0,0,0,0,0
online-teaching4u,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onlinebusinessprintingservices-com,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onlinecouples-com,0,0,0,0,0,0,0.0,0,0,0,0,2,0
onlineinvoices,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onlinekortingsplein-nl,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onlinemechanix-com,0,3,1,0,1,0,0.0,0,0,0,0,0,0
onlinemedicalproductsbuy-com,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onlinemela,1,0,0,0,0,0,0.0,0,0,0,0,0,0
onlinemq,0,0,1,1,0,0,0.0,0,0,0,0,0,0
onlineocr-net,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onlineordering-com,0,5,1,0,0,0,0.0,0,0,0,1,1,0
onlinequestions-org,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onlineselfstoragedirectory-com,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onlineseoanalyzer,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onlinetherapy-com,0,0,0,0,0,0,0.0,0,0,0,0,0,0
only-mallorca,0,0,1,0,0,2,0.02,0,0,0,0,0,0
onlyatmyschool-net,0,1,1,0,0,0,0.0,0,0,0,0,1,0
onlytech-tunisie,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onlyuncle-com,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onlywhat-media,0,0,1,0,0,0,0.0,0,0,0,0,1,0
onmyblock,3,0,0,0,0,0,0.0,0,0,0,0,4,0
onmyway,1,0,1,0,0,0,0.0,0,0,0,0,0,0
ono-apps,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onpatient,0,0,0,0,0,0,0.0,0,0,0,0,2,0
onpoint-sale,0,0,1,0,0,0,0.0,0,0,0,0,1,0
onpoint-vehicle-inspection-services,0,0,1,0,0,0,0.0,0,0,0,0,3,0
onpulse,0,0,1,0,0,0,0.0,0,0,0,0,1,0
onsalenow,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onsee-digital-signage,0,0,1,0,0,0,0.0,0,0,0,0,1,0
onsee,0,0,1,0,0,0,0.0,0,0,0,0,0,0
onshift,0,0,1,1,0,2,0.53,0,0,6,0,3,0
onspring-technologies,1,0,1,0,0,0,0.0,0,0,0,0,2,0
onstil,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onswipe,1,1,1,0,0,3,0.6,0,0,21,0,3,1
onthefloor,2,1,1,0,0,0,0.0,0,0,0,0,0,0
onthego-platforms,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ontheroad,0,2,3,0,0,1,0.021,0,0,1,0,2,0
ontodia,0,0,1,0,1,0,0.0,0,0,0,0,2,0
ontology2,0,2,1,3,0,0,0.0,0,0,0,1,1,0
ontrade-com,1,0,1,0,0,0,0.0,0,0,0,0,0,0
onvedeo,0,0,1,0,0,0,0.0,0,0,0,0,1,0
onverse,0,3,1,1,0,0,0.0,0,0,0,0,0,0
onwardpacks,0,0,0,0,0,0,0.0,0,0,0,0,0,0
onyabox,0,0,0,0,0,0,0.0,0,0,0,0,13,0
onyx-media-group,0,0,1,0,0,0,0.0,0,0,0,0,4,0
oobafit,0,0,0,0,0,1,0.0,0,0,0,0,1,0
oober-baby-interiors,0,0,1,0,0,0,0.0,0,0,0,0,3,0
oober-baby,0,0,1,0,0,0,0.0,0,0,0,0,3,0
oobi,0,0,1,0,0,0,0.0,0,0,0,0,1,0
ooboqoo,0,0,1,0,0,0,0.0,0,0,0,0,1,0
oohilove,1,0,1,0,0,1,0.0,0,0,0,0,7,0
oohlala-mobile,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ooif-me,0,0,1,0,0,0,0.0,0,0,0,0,2,0
ooizit,0,4,1,1,1,0,0.0,0,0,0,2,1,0
ooka-booka,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ookong,0,0,1,0,0,0,0.0,0,0,0,0,2,0
ookoodoo,0,0,0,0,0,0,0.0,0,0,0,0,1,0
ookoohko,0,0,1,0,0,0,0.0,0,0,0,0,0,0
oolium,0,0,1,0,0,0,0.0,0,0,0,0,1,0
oolone,0,0,0,0,0,0,0.0,0,0,0,0,0,0
oomea,1,2,0,0,0,0,0.0,0,0,0,2,0,0
oonair,0,0,2,0,0,2,0.26,0,0,3,0,0,0
oonbox,0,0,0,0,0,0,0.0,0,0,0,0,0,0
oony,0,3,1,0,0,0,0.0,0,0,0,0,6,0
oooii-realtime,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ooomf-2,0,0,0,0,0,1,0.05,0,0,2,0,1,0
oooooc-com,0,2,1,0,0,0,0.0,0,0,0,1,2,0
oopad-com,0,6,1,0,0,0,0.0,0,0,0,0,3,0
oopon,0,1,0,0,1,0,0.0,0,0,0,1,0,0
oorby,0,0,1,0,0,0,0.0,0,0,0,0,2,0
ooshirts,0,2,1,0,0,0,0.0,0,0,0,0,1,0
oosocial,0,0,1,0,0,0,0.0,0,0,0,0,0,0
oovoo-tv,0,0,0,0,0,0,0.0,0,0,0,0,0,0
oovoo,8,3,1,8,0,0,0.0,0,0,0,1,4,0
oox,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ooyala,7,12,4,1,1,6,7.9,0,0,10,4,6,0
ooyyo,0,3,2,0,0,0,0.0,0,0,0,1,0,0
ooze-2,0,0,1,0,0,0,0.0,0,0,0,0,4,0
oozer-com,0,0,0,0,0,0,0.0,0,0,0,0,0,0
opal-labs,0,0,2,0,0,0,0.0,0,0,0,0,0,0
opalmine-publishing,0,3,1,0,0,0,0.0,0,0,0,1,2,0
opara,1,0,2,1,0,1,0.0012,0,0,1,0,0,0
oparla,0,1,1,1,0,1,0.002,0,0,0,1,1,0
opbandit,1,0,1,0,0,0,0.0,0,0,0,0,2,0
opbeat,0,0,2,0,0,0,0.0,0,0,0,0,4,0
opdemand,0,0,1,0,0,1,0.1,0,0,0,0,0,0
opdrop,0,0,1,0,0,0,0.0,0,0,0,0,3,0
open-air-publishing,0,0,1,0,0,1,0.08,0,0,13,0,1,0
open-art-collection,0,0,1,1,0,0,0.0,0,0,0,0,0,0
open-classifieds,0,0,1,0,0,0,0.0,0,0,0,0,1,0
open-cloud-initiative,0,0,1,0,0,0,0.0,0,0,0,0,1,0
open-doors-media,0,0,1,0,0,0,0.0,0,0,0,0,0,0
open-dynamics,5,0,2,0,0,1,0.05,0,0,1,0,3,0
open-fashion,0,2,0,0,0,0,0.0,0,0,0,2,0,0
open-gaming-solutions,0,0,0,0,0,0,0.0,0,0,0,0,0,0
open-garden,0,0,1,0,0,1,0.2,0,0,0,0,2,0
open-goldberg-project,0,0,0,0,0,0,0.0,0,0,0,0,1,0
open-home-pro,2,0,1,0,0,0,0.0,0,0,0,0,1,0
open-innovations-forum,0,0,0,0,0,0,0.0,0,0,0,0,0,0
open-media-group,0,0,1,0,0,0,0.0,0,0,0,0,0,0
open-mind-gaming,0,0,0,0,0,0,0.0,0,0,0,0,0,0
open-mobile-solutions,0,0,0,0,0,0,0.0,0,0,0,0,0,0
open-mountain,0,0,1,0,0,0,0.0,0,0,0,0,0,0
open-network-lab,0,0,1,0,0,0,0.0,0,1,0,0,0,0
open-places,0,0,1,1,0,5,0.11,0,0,5,0,3,1
open-plus,0,0,2,0,0,0,0.0,0,0,0,0,0,0
open-resume-builder,1,0,1,0,0,0,0.0,0,0,0,0,0,0
open-runway,0,1,1,0,0,0,0.0,0,0,0,0,2,0
open-solutions-for-education,0,0,2,0,0,0,0.0,0,0,0,0,1,0
open-source-living,0,0,1,0,0,0,0.0,0,0,0,0,0,0
open-source-php,0,0,0,0,0,0,0.0,0,0,0,0,0,0
open-space-coffee-company,0,0,1,0,0,0,0.0,0,0,0,0,0,0
open-sports-network,1,0,1,0,0,1,0.4,0,0,0,0,1,0
open-studio,0,0,0,0,0,0,0.0,0,0,0,0,0,0
open-television-network,0,0,1,0,0,0,0.0,0,0,0,0,0,0
open-travel,0,0,1,0,0,0,0.0,0,0,0,0,0,0
open-web-foundation,0,0,0,0,0,0,0.0,0,0,0,0,0,0
open42,0,0,1,0,0,0,0.0,0,0,0,0,0,0
openagenda,0,0,1,0,0,0,0.0,0,0,0,0,6,0
openappmkt,0,0,1,0,0,0,0.0,0,0,0,0,0,0
openbucks,0,0,1,0,0,2,0.48,0,0,12,0,3,0
openbuildings,0,0,1,0,1,1,0.2,0,0,2,0,3,0
opencandy,0,0,1,0,0,2,0.85,0,0,7,0,2,0
opencare,0,0,2,0,0,0,0.0,0,0,0,0,2,0
openchat,0,0,0,0,0,0,0.0,0,0,0,0,2,0
openchime,0,4,1,0,0,1,0.07,0,0,1,3,0,0
openclove,0,0,2,0,0,0,0.0,0,0,0,0,0,0
opencoffee-club,0,0,0,0,0,0,0.0,0,0,0,0,0,0
opencuro-corp,0,9,2,0,0,0,0.0,0,0,0,2,2,0
opendealer-net,0,2,1,0,0,0,0.0,0,0,0,0,0,0
opendesks,1,0,1,0,0,0,0.0,0,0,0,0,1,0
opendorse,0,0,1,0,0,0,0.0,0,0,0,0,0,0
opendrive-inc,4,4,1,0,0,1,0.0,0,0,0,1,1,0
opendrobe,0,0,0,0,0,0,0.0,0,0,0,0,2,0
opener,0,1,1,0,0,0,0.0,0,0,0,0,0,0
openera,1,0,1,0,0,1,0.025,0,0,2,0,1,0
openfiledrop-com-2,0,3,0,0,0,0,0.0,0,0,0,1,1,0
openfilm,0,5,1,1,0,0,0.0,0,0,0,3,4,0
openfund,0,1,1,0,2,0,0.0,0,9,0,0,0,0
openhatch,0,0,0,0,0,1,0.0,0,0,1,0,0,0
openhost,0,0,0,0,0,0,0.0,0,0,0,0,0,0
openhourz,0,1,1,0,0,0,0.0,0,0,0,0,0,0
openhouseadvertising-com,0,2,1,0,0,0,0.0,0,0,0,0,0,0
opening-times,0,0,0,0,0,0,0.0,0,0,0,0,0,0
openlm,0,1,1,0,0,0,0.0,0,0,0,0,0,0
openlyst,0,0,0,0,0,0,0.0,0,0,0,0,0,0
openmeap,0,0,1,0,0,0,0.0,0,0,0,0,1,0
openmenu,2,0,0,0,0,0,0.0,0,0,0,0,2,0
openmobile-world-wide,0,0,1,0,0,0,0.0,0,0,0,0,2,0
opennearme,0,2,1,0,0,0,0.0,0,0,0,2,1,0
opennow,0,0,0,0,0,0,0.0,0,0,0,0,0,0
openovate-labs,3,0,1,3,0,1,0.0,0,0,0,0,0,0
openpanels,0,4,1,0,0,0,0.0,0,0,0,0,0,0
openrent-2,0,0,1,0,0,0,0.0,0,0,0,0,2,0
openrest,0,0,0,0,1,0,0.0,0,0,0,0,0,0
openroad-integrated-media,0,0,1,0,0,1,0.4,0,0,1,0,0,0
openrock,0,0,0,0,0,0,0.0,0,0,0,0,0,0
openroomz,0,0,1,0,0,0,0.0,0,0,0,0,0,0
opensearchserver,1,0,1,2,0,1,0.03,0,0,1,0,0,0
openshelf,0,0,0,0,0,0,0.0,0,0,0,0,0,0
opensignalmaps,0,0,2,0,0,0,0.0,0,0,0,0,8,0
opensky,1,0,1,0,0,3,4.11,0,0,9,0,3,0
opensno,0,0,1,0,0,0,0.0,0,0,0,0,0,0
opensocial-foundation,1,0,1,1,0,0,0.0,0,0,0,0,0,0
opensource-technologies,0,0,1,0,0,0,0.0,0,0,0,0,0,0
openspace-store,0,0,1,1,0,0,0.0,0,0,0,0,4,1
openspace,0,0,2,0,0,1,0.0,0,0,1,0,0,0
openstoryboard,0,0,1,0,0,0,0.0,0,0,0,0,0,0
opensynergy,0,0,1,0,0,1,0.115,0,0,1,0,0,0
opentaks,0,0,0,0,0,0,0.0,0,0,0,0,0,0
opentekhnia,0,0,1,0,0,0,0.0,0,0,0,0,0,0
opentreatment,0,0,0,0,0,0,0.0,0,0,0,0,0,0
openviv,0,3,0,1,0,0,0.0,0,0,0,1,0,0
openwave-messaging,4,0,1,0,0,0,0.0,0,0,0,0,0,0
openwave-mobility,3,0,1,6,0,0,0.0,0,0,0,0,0,0
openx,3,2,4,3,0,5,7.3,2,0,26,1,2,0
openxcell,0,0,1,0,1,0,0.0,0,0,0,0,0,0
operad,0,0,0,0,0,0,0.0,0,0,0,0,0,0
operative-mind,0,0,0,2,0,1,0.025,0,0,1,0,0,0
operativearts,0,0,0,0,0,0,0.0,0,0,0,0,0,0
opiamusic,0,0,1,0,0,0,0.0,0,0,0,0,0,0
opicos,0,5,1,0,0,1,0.1,0,0,1,3,0,0
opinewstv,0,4,1,0,0,1,0.01,0,0,0,1,0,0
opiniads,0,0,0,0,0,0,0.0,0,0,0,0,0,0
opiniator,0,3,1,0,1,0,0.0,0,0,0,1,0,0
opinilhes,0,0,0,0,0,0,0.0,0,0,0,0,3,0
